SubjectCode,Session,Topic,Learning-Teaching Type,LO,ITU,Student Materials,S-Download,Student's Tasks,URLs
DAP391m,40,"Lab 4b: Building AI Applications with Watson APIs: chat bot, deploy on facebook",Offline,CLO 5,TU,"- slide chapter  3, lab 4",drive.google.com,"Read chapter  3, lab 4",
DAP391m,41,Quiz,Offline,,U,"- slide chapter 1, 2,3",drive.google.com,"- slide chapter 1, 2,3",
DAP391m,42,4.1 Applied Data Science Capstone: Introduction 1,Offline,CLO 6,T,- slide chapter 4.1,drive.google.com,Read Chapter 4.1,
DAP391m,43,4.2 Applied Data Science Capstone: Introduction 2,Offline,CLO 6,T,- slide chapter 4.2,drive.google.com,Read Chapter 4.2,
DAP391m,44,4.3 Applied Data Science Capstone-Collecting the Data 1,Offline,CLO 6,T,- slide chapter 4.3,drive.google.com,Read Chapter 4.3,
DAP391m,45,4.4 Applied Data Science Capstone-Collecting the Data 2,Offline,CLO 6,T,- slide chapter 4.4,drive.google.com,Read Chapter 4.4,
DAP391m,46,4.5 Applied Data Science Capstone-Data Wrangling 1,Offline,CLO 6,T,- slide chapter 4.5,drive.google.com,Read Chapter 4.5,
DAP391m,47,4.6 Applied Data Science Capstone-Data Wrangling 2,Offline,CLO 6,T,- slide chapter 4.6,drive.google.com,Read Chapter 4.6,
DAP391m,48,4.7 Applied Data Science Capstone- Interactive Visual Analytics and Dashboard 1,Offline,CLO 6,T,- slide chapter 4.7,drive.google.com,Read Chapter 4.7,
DAP391m,49,4.8 Applied Data Science Capstone- Interactive Visual Analytics and Dashboard 2,Offline,CLO 6,T,- slide chapter 4.8,drive.google.com,Read Chapter 4.8,
DAP391m,50,4.9 Applied Data Science Capstone- Predictive Analysis (Classification) 1,Offline,CLO 6,T,- slide chapter 4.9,drive.google.com,Read Chapter 4.9,
DAP391m,51,4.10 Applied Data Science Capstone- Predictive Analysis (Classification) 2,Offline,CLO 6,T,- slide chapter 4.10,drive.google.com,Read Chapter 4.10,
DAP391m,52,4.11 Applied Data Science Capstone-Present Your Data-Driven Insights,Offline,CLO 6,T,- slide chapter 4.11,drive.google.com,Read Chapter 4.11,
DAP391m,53,Lab 5a: Applied Data Science,Offline,CLO 6,TU,"- slide chapter 4, lab 5",drive.google.com,"Read chapter  4, lab 5",
DAP391m,54,Lab 5b: Applied Data Science,Offline,CLO 6,TU,"- slide chapter 4, lab 5",drive.google.com,"Read chapter  4, lab 5",
DAP391m,55,1. GP 12. Assignment- Assignment grading,Offline,CLO7,U,"- slide chapter 1, 2, 3, 4,5- Guided project",,"- Review chapter 1, 2, 3, 4,5- Do assignment",
DAP391m,56,Assignment- Assignment grading,Offline,CLO 7,U,"- slide chapter 1, 2, 3, 4,5",drive.google.com,"- Review chapter 1, 2, 3, 4,5- Do assignment",
DAP391m,57,Assignment- Assignment grading,Offline,CLO 7,U,"- slide chapter 1, 2, 3, 4,5",drive.google.com,"- Review chapter 1, 2, 3, 4,5- Do assignment",
DAP391m,58,Assignment- Assignment grading,Offline,CLO 7,U,"- slide chapter 1, 2, 3, 4,5",drive.google.com,"- Review chapter 1, 2, 3, 4,5- Do assignment",
DAP391m,59,1. GP 22. Review course,Offline,CLO7,IU,"Syllabus DAP391mSlide chapter 1,2,3,4Guided Project",,"Syllabus DAP391mSlide chapter 1,2,3,4",
DAP391m,60,Review courseResults,Offline,,I,Syllabus DAP391m,drive.google.com,Syllabus DAP391m,
SSG104,1,Session I. Working in Group OverviewCourse introduction,Offline,LO1,IT,"- Problem Solving in Teams and Groups, session I.1, page 13- Business communication for success, chapter 1",SSG104,Read Session I: 1Forming group for Group project,
SSG104,2,Course introduction (cont),Offline,LO1,IT,"- Problem Solving in Teams and Groups, session I.1, page 13- Business communication for success, chapter 1",SSG104,Read Session I: 1Forming group for Group project,
SSG104,3,1. Defining Teams and Groups,Offline,LO1,IT,"- Problem Solving in Teams and Groups, session I.1, page 13- Business communication for success, chapter 1",SSG104,Read Session I: 1,
SSG104,4,2. Cooperation,Offline,LO2,IT,"- Problem Solving in Teams and Groups, session I.2, page 24",SSG104,Read Session I: 2,
SSG104,5,3. The Psychology of Groups,Offline,LO2,ITU,"Problem Solving in Teams and Groups, session I.4, page 55",SSG104,Read Session I: 3,
SSG104,6,3. The Psychology of Groups (cont),Offline,LO2,ITU,"Problem Solving in Teams and Groups, session I.4, page 55",,Read Session I: 3,
SSG104,7,4. Social Comparison,Offline,LO2,ITU,"Problem Solving in Teams and Groups, session I.3, page 42",,Read Session I:  4,
SSG104,8,4. Social Comparison (cont),Offline,LO2,ITU,"Problem Solving in Teams and Groups, session I.3, page 42",,Read Session I:  4,
SSG104,9,Activity 1: Review Session I,Offline,"LO 1, 2",U,,,Review session I,
SSG104,10,Session II. Thinking and Analysis5. Patterns of Thought,Offline,LO3,ITU,"College Success, module 5",,Read Session II: 5,
SSG104,11,6. Creative Thinking Skills,Offline,LO3,ITU,"College Success, module 5",,Read Session II: 6,
SSG104,12,6. Creative Thinking Skills (cont),Offline,LO3,ITU,"College Success, module 5",,Read Session II: 6,
SSG104,13,7. Proposal,Offline,LO4,IU,"Business Commucation For Success, chapter 9.3, page 269",,Read Session II: 7,
SSG104,14,7. Proposal (cont),Offline,LO4,IU,"Business Commucation For Success, chapter 9.3, page 269",,Read Session II: 7,
SSG104,15,Group Project Part 1: Instruct group project proposal,Offline,LO4,IU,"Business Commucation For Success, chapter 9.3, page 269",,Review Session II: 7,
SSG104,16,8. Critical Thinking Skills,Offline,LO3,IU,"College Success, module 5",,Read Session II: 8,
SSG104,17,8. Critical Thinking Skills (cont),Offline,LO3,IU,"College Success, module 5",,Read Session II: 8,
SSG104,18,Group Project Part 1: Instruct group project proposal (cont),Offline,LO4,IU,"Business Commucation For Success, chapter 9.3, page 269",,Review Session II: 7,
SSG104,19,Group Project Part 2: Present group project proposal,Offline,LO4,U,"Business Commucation For Success, chapter 9.3, page 269",,Present group project proposal,
SSG104,20,Group Project Part 2: Present group proposal (cont),Offline,LO4,U,"Business Commucation For Success, chapter 9.3, page 269",,Present group project proposal,
SSG104,21,Group Project Part 2: Present group proposal (cont),Offline,LO4,U,"Business Commucation For Success, chapter 9.3, page 269",,Present group project proposal,
SSG104,22,Session III. Group & Team Theory9. Power in Teams and Groups,Offline,"LO5, LO6",ITU,"Problem Solving in Teams and Groups, session III.14, page 219",,Read Session III: 9,
SSG104,23,10. Leadership,Offline,LO5; LO7,ITU,"Problem Solving in Teams and Groups, session III.18, page 258",,Read Session III: 10,
SSG104,24,10. Leadership (cont),Offline,LO5; LO7,ITU,"Problem Solving in Teams and Groups, session III.18, page 258",,Read Session III: 10,
SSG104,25,11. Working in Diverse Teams,Offline,LO5; LO7,ITU,"Problem Solving in Teams and Groups, session III.18, page 302",,Read Session III: 11,
SSG104,26,12. Conflict and Negotiation,Offline,LO7,ITU,"Problem Solving in Teams and Groups, session III.22, page 317",,Read Session III: 12,
SSG104,27,12. Conflict and Negotiation (cont),Offline,LO7,ITU,"Problem Solving in Teams and Groups, session III.22, page 317",,Read Session III: 12,
SSG104,28,13. Handling stress in groups,Offline,LO7,ITU,"College Success, module 9",,Read Session III: 13,
SSG104,29,Activity 2: Review session II & III,Offline,"LO 3,5,6,7",U,,,Review session II & III,
SSG104,30,Activity 2: Review session II & III (cont),Offline,"LO 3,5,6,7",U,,,Review session II & III,
SSG104,31,Session IV: Groups & Teams (In) Action14. Nonverbal communication in presentation,Offline,"LO8, LO9, LO11",ITU,"Business Communication for Success, chapter 11, page 330",,Read Session IV: 14,
SSG104,32,14. Nonverbal communication in presentation (cont),Offline,"LO8, LO9, LO11",ITU,"Business Communication for Success, chapter 11, page 330",,Read Session IV: 14,
SSG104,33,15. Persuasive Presentation: Presentation to persuade,Offline,"LO8, LO9, LO10",ITU,"Business Communication for Success, chapter 14, page 428",,Read Session IV: 15,
SSG104,34,15. Persuasive Presentation (cont): Presentation to persuade,Offline,"LO8, LO9, LO11",ITU,"Business Communication for Success, chapter 14, page 428",,Read Session IV: 15,
SSG104,35,Group Assignment 1: Practice persuasive presentation,Offline,"LO 8,9,10,12",U,"Business Communication for Success, chapter 14, page 428",,Practice persuasive presentation,
SSG104,36,Group Assignment 1: Practice persuasive presentation (cont),Offline,"LO 8,9,10,12",U,"Business Communication for Success, chapter 14, page 428",,Practice persuasive presentation,
SSG104,37,16. Meetings,Offline,"LO8, LO9, LO10",ITU,"Problem Solving in Teams and Groups, session II.8, page 138",,Read Session IV: 16,
SSG104,38,16. MeetingsActivity 3: update project's progress,Offline,"LO8, LO9, LO10",ITU,"Problem Solving in Teams and Groups, session II.8, page 138",,Read Session IV: 16,
SSG104,39,17. Professional Writing,Offline,LO4,ITU,"-Business Communication for Success, chapter 5, page 125Business Communication for Success, chapter 7.1 and 7.2, page 201",,Read Session IV: 17,
SSG104,40,18. Business writing in action: Business email & letter,Offline,LO4,U,"-Business Communication for Success, chapter 9.1 and 9.2, page 255",,Read Session IV: 18,
SSG104,41,18. Business writing in action: Business email & letter (cont),Offline,LO4,U,"-Business Communication for Success, chapter 9.1 and 9.2, page 255",,Read Session IV: 18,
SSG104,42,19. Business writing in action: Report,Offline,LO4,ITU,"- Business communication For Success, chapter 9.4, page 274",,ReadReview  Session IV: 19,
SSG104,43,Group Project Part 3: Write report for Group project,Offline,LO4,ITU,"- Business communication For Success, chapter 9.4, page 274",,Write report for Group project,
SSG104,44,Group Project Part 3: Instruct evaluation survey for group project,Offline,LO4,ITU,"Business Communication, chapter 10, page 260Business Communication, appendix B, page 631",,Draft evaluation survey for group project,
SSG104,45,Session V: Career Exploration20. Career development & career skills,Offline,LO11,ITU,"College success, module 3",,Read Session VI: 20,
SSG104,46,21. Career Development & Résumés,Offline,LO11,ITU,"College success, module 3",,Read Session V: 21,
SSG104,47,22. Cover letter,Offline,LO11,ITU,"College success, module 3",,Read Session V: 22,
SSG104,48,Practice: Write Résumé & cover letter,Offline,LO11,ITU,"College success, module 3",,Write Résumé & cover letter,
SSG104,49,23. Job interview preparation,Offline,LO11,ITU,"College success, module 3",,Read Session V: 26,
SSG104,50,Group Assignment 2: Practice job interview,Offline,LO11,ITU,"College success, module 3",,Practice job interview,
SSG104,51,Group Assignment 2: Practice job interview (cont),Offline,LO11,ITU,"College success, module 3",,Practice job interview,
SSG104,52,Quiz,Offline,"LO1,2,3,6,7",U,,,,
SSG104,53,Quiz (cont),Offline,"LO1,2,3,6,7",U,,,,
SSG104,54,Group Project Part 3: Write report for Group project(cont),Offline,LO4,ITU,"- Business communication For Success, chapter 9.4, page 274",,Write report for Group project,
SSG104,55,Group Project Part 2 & 3: Presentation & Final report of group project,Offline,LO12,ITU,Course materials,,Review session I-V,
SSG104,56,Group Project Part 2 & 3: Presentation & Final report of group project (cont),Offline,LO12,ITU,Course materials,,Review session I-V,
SSG104,57,Group Project Part 2 & 3: Presentation & Final report of group project (cont),Offline,LO12,ITU,Course materials,,Review session I-V,
SSG104,58,Group Project Part 2 & 3: Presentation & Final report of group project (cont),Offline,LO12,ITU,Course materials,,Review session I-V,
SSG104,59,Group Project Part 2 & 3: Presentation & Final report of group project (cont),Offline,LO12,ITU,Course materials,,Review session I-V,
SSG104,60,Group Project Part 2 & 3: Presentation & Final report of group project (cont),Offline,LO12,ITU,Course materials,,Review session I-V,
SWE201c,1,Specialization IntroductionSoftware Development Processes and Methodologies:- Software development processes: Part 1Offline 1: Introduction to the online course SWE201c,"Offline,Online",LO1,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if needed)All students should participate in offline slot (if any question)",
SWE201c,2,- Software Development Processes : Part 2,Online,LO1,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if needed)",
SWE201c,3,- Software Development Models: Traditional Models,Online,LO1,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if needed)",
SWE201c,4,- Software Development Models: Agile and Lean,Online,LO1,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if needed)",
SWE201c,5,Agile Software Development:- Agile Fundamentals- Requirements and Planning,Online,LO2,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if needed)",
SWE201c,6,- Scrum- XP and Course Wrap-up,Online,LO2,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if needed)",
SWE201c,7,"Lean Software Development:- Lean Fundamentals- Kanban, Value Steam Mapping and Kaizen",Online,LO4,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if needed)",
SWE201c,8,- Lean Startup- Design Thinking,Online,LO3,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if needed)",
SWE201c,9,Engineering Practices for Building Quality Software:- Introduction to Quality Software- Quality in Design,Online,LO4,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if needed)",
SWE201c,10,- Quality in Architecture,Online,LO4,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if needed)",
SWE201c,11,- Quality in Implementation,Online,LO4,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if needed)",
SWE201c,12,- Quality in Testing and DeploymentOffline 2: Review Software Development Lifecycle Specialization,"Offline,Online",LO4,,,,"- Watch all videos, read all materials in the MOOC- Finish quizzes, self-assessment, assignments and take part in discussion boards (if neededDeadline of Coursera completion: End of Friday of the week.All students should participate in review slot (if any question)",
DSR301m,1,- Course Introduction- Chapter 1:Introduction to R Programming for Data Science,Offline,CLO 1,I,- Slides: Introduction,mat1,Read slide introductionSyllabus  Syllabus DSR301m,
DSR301m,2,1.1.Introduction to R Language 1,Offline,CLO 1,T,- Slides: Chapter 1.1,mat2,Read Chapter 1.1,
DSR301m,3,1.2.Introduction to R Language 2,Offline,CLO 1,T,- Slides: Chapter 1.2,drive.google.com,Read Chapter 1.2,
DSR301m,4,1.3 Getting Data into R 1,Offline,CLO 1,T,- slide chapter 1.3,drive.google.com,Read chapter 1.3,
DSR301m,5,1.4 Getting Data into R 2,Offline,"CLO 1, CLO2",T,- slide chapter 1.4,drive.google.com,Read Chapter 1.4,
DSR301m,6,1.5 Getting Data into R 3,Offline,"CLO 1, CLO2",T,- slide chapter 1.5,drive.google.com,Read Chapter 1.5,
DSR301m,7,1.6 Getting Data into R 4,Offline,"CLO 1, CLO2",T,- slide chapter 1.6,drive.google.com,Read Chapter 1.6,
DSR301m,8,1.7 Getting Data into R 5,Offline,"CLO 1, CLO2",T,- slide chapter 1.7,drive.google.com,Read Chapter 1.7,
DSR301m,9,1.8 R Programming Fundamentals 1,Offline,CLO 2,T,- slide chapter 1.8,drive.google.com,Read Chapter 1.8,
DSR301m,10,1.9 R Programming Fundamentals 2,Offline,CLO 2,T,- slide chapter 1.9,drive.google.com,Read Chapter 1.9,
DSR301m,11,Lab 1a: Introduction to R Programming,Offline,CLO 2,TU,"- slide chapter 1, lab 1",drive.google.com,Read Lab 1,
DSR301m,12,Lab 1b: Introduction to R Programming,Offline,CLO 2,TU,"- slide chapter 1, lab 1",drive.google.com,Read Lab 1,
DSR301m,13,Lab 1c: Introduction to R Programming,Offline,CLO 2,TU,"- slide chapter 1, lab 1",drive.google.com,Read Lab 1,
DSR301m,14,Guiding assignment,Offline,CLO 6,U,- The assignment (.docx file),,,
DSR301m,15,- Chapter 2:  SQL for Data Science with R2.1 Remind: Relational Databases and Tables,Offline,CLO 3,T,- slide chapter  2.1,,Read Chapter 2.1,
DSR301m,16,2.2 Remind: Intermediate SQL,Offline,CLO 3,T,- slide chapter 2.2,,Read Chapter  2.2,
DSR301m,17,2.3 Getting Started with Databases using R 1,Offline,CLO 3,T,- slide chapter 2.3,drive.google.com,Read Chapter  2.3,
DSR301m,18,2.4 Getting Started with Databases using R 2,Offline,CLO 3,T,- slide chapter 2.4,drive.google.com,Read Chapter  2.4,
DSR301m,19,2.5  Working with Database Objects using R 1,Offline,CLO 3,T,- slide chapter 2.5,drive.google.com,Read Chapter  2.5,
DSR301m,20,2.6  Working with Database Objects using R 2,Offline,CLO 3,T,- slide chapter 2.6,,Read Chapter  2.6,
DSR301m,21,2.7 Working with Database Objects using R 3,Offline,CLO 3,T,- slide chapter 2.7,,Read Chapter  2.7,
DSR301m,22,Lab 2a: SQL with R,Offline,CLO 3,TU,"- slide chapter  2, lab 2a",drive.google.com,"Read chapter 2, lab 2a",
